mean_speed,max_speed,mean_aclr,mean_upaclr,max_upaclr,mean_downaclr,max_downaclr
24.4284342500333,30.0529441876289,0.0389723827294074,2.79132542760702,6.66773749144407,-2.11781875109639,-5.49171507065523
18.3631734685432,22.4474607434049,0.0256469250866212,2.52953217459538,6.20863860157945,-1.71851752866246,-5.84730991916917
20.6767669054168,26.91466634925,0.0183337286999449,1.73049503934905,7.34642120969817,-2.3836107019123,-6.17169019661586
25.1461334718587,31.5765835816236,0.0151037651696242,2.08474513564407,7.04377535779177,-2.67915549613615,-7.12800546032456
22.8580793340495,29.6508412708332,0.0161440574144945,1.55103946038965,6.60554065638665,-1.82024112758889,-6.90758329886674
15.1913889111336,20.4011486599073,0.0336937213130295,2.80513863200613,7.43889608914324,-2.47372138742624,-8.75604271027526
23.656024510102,28.3220141984667,0.0147132117464207,1.31148220075889,5.17752501367255,-1.14940546823686,-5.45023501862793
25.3647502909342,31.3511123710239,0.0248442906700075,1.93057538299743,7.50539812995974,-2.62203728968347,-6.60417226526956
21.6264848991742,27.313515604099,0.0107150152395479,2.52866267226308,6.56902048773735,-1.88446886259791,-5.4954208456884
25.697237416157,30.6274524784977,0.0289058267674409,1.08393677132297,6.88519438313413,-1.12586677714766,-6.55867605845028
18.1910806033299,23.0656273689125,0.0247771846852265,2.28500000853456,5.83664325420178,-1.69209850763037,-8.19619983785852
25.001670272887,29.2576827305427,0.0132678141025826,1.49345346929721,5.52772485630802,-1.92669189629518,-8.42513720138372
19.0589330398414,24.3439572569385,0.018500922145322,2.25215119933124,7.82076686089273,-1.13763829491016,-5.22062314760786
24.4416524428841,30.1729262672332,0.0141199020692147,2.36552843011506,5.70823580257185,-1.83641372457341,-6.98048154538692
21.1331477734615,25.7837086900958,0.0235589132318273,1.42213502688129,5.77474070427735,-2.13954209149112,-6.05311876376387
13.5006586526647,18.0104474794711,0.0220329483016394,2.91405107913799,6.07982056228704,-1.14887873187095,-6.93689678983197
16.5912616343315,21.1916689506809,0.0164592871582136,1.14450800353222,4.28531548017197,-1.08564040109764,-6.58674036789003
15.7285663359725,20.7533019948677,0.0326922838762402,2.03417664392737,7.13725970758942,-2.03496672606481,-8.79528084604455
21.0376202538817,27.5204989926632,0.0370952156791464,1.06861753883925,4.24234286668864,-1.52094407598037,-7.23949423767175
